154717131697545,1,9.825804,0.402226,0.383072,0.040913,-5.000000
154717131983118,4,-0.027698,-0.034090,-0.027698,0.040913,-5.000000
154717151825305,1,9.816227,0.411803,0.469264,0.040913,-5.000000
154717152090462,4,0.015979,0.038351,0.007457,0.040821,-5.000000
154717171865097,1,9.777920,0.392649,0.488417,0.040821,-5.000000
154717172125097,4,-0.001065,0.006392,0.001065,0.040767,-5.000000
154717191999420,1,9.787497,0.411803,0.469264,0.040767,-5.000000
154717192365462,4,0.002131,-0.004261,0.001065,0.040810,-5.000000
154717212052805,1,9.777920,0.373495,0.459687,0.040810,-5.000000
154717212408066,4,0.002131,-0.003196,0.000000,0.040679,-5.000000
154717232854107,1,9.777920,0.392649,0.517148,0.040679,-5.000000
154717233188482,4,-0.001065,0.007457,0.001065,0.040630,-5.000000
154717252286659,1,9.806650,0.411803,0.478840,0.040630,-5.000000
154717252566295,4,0.002131,0.000000,0.002131,0.040658,-5.000000
154717272159368,1,9.777920,0.402226,0.450110,0.040658,-5.000000
154717272438170,4,0.003196,-0.003196,0.000000,0.040681,-5.000000
154717292492180,1,9.749189,0.421380,0.517148,0.040681,-5.000000
154717292908847,4,0.000000,0.003196,0.001065,0.040786,-5.000000
154717312328274,1,9.768343,0.421380,0.497994,0.040786,-5.000000
154717312592597,4,0.002131,-0.008522,0.001065,0.040882,-5.000000
154717332774836,1,9.797073,0.411803,0.440533,0.040882,-5.000000
154717333180097,4,0.005326,-0.009588,0.001065,0.040918,-5.000000
154717352809055,1,9.816227,0.411803,0.507571,0.040918,-5.000000
154717353204003,4,-0.001065,0.005326,0.002131,0.040928,-5.000000
154717372850930,1,9.777920,0.402226,0.459687,0.040928,-5.000000
154717373241399,4,0.001065,0.002131,0.002131,0.040896,-5.000000
154717393120253,1,9.806650,0.450110,0.440533,0.040896,-5.000000
154717393524264,4,0.002131,0.002131,0.001065,0.041124,-5.000000
154717413121503,1,9.816227,0.440533,0.469264,0.041124,-5.000000
154717413651191,4,-0.001065,0.014914,0.001065,0.041290,-5.000000
154717433165357,1,9.777920,0.421380,0.545878,0.041290,-5.000000
154717433688639,4,0.001065,0.009588,0.001065,0.041359,-5.000000
154717453303118,1,9.816227,0.440533,0.459687,0.041359,-5.000000
154717453715514,4,0.000000,0.001065,0.002131,0.041493,-5.000000
154717473369732,1,9.806650,0.421380,0.411803,0.041493,-5.000000
154717473663639,4,0.001065,0.003196,0.002131,0.041525,-5.000000
154717493454003,1,9.749189,0.411803,0.517148,0.041525,-5.000000
154717493739732,4,0.001065,-0.001065,0.002131,0.041519,-5.000000
154717513402336,1,9.749189,0.411803,0.402226,0.041519,-5.000000
154717513682701,4,0.002131,-0.010653,0.002131,0.041513,-5.000000
154717533624941,1,9.777920,0.383072,0.488417,0.041513,-5.000000
154717533908482,4,0.001065,-0.003196,0.001065,0.041375,-5.000000
154717555310670,1,9.806650,0.430956,0.507571,0.041375,-5.000000
154717555737441,4,0.000000,0.003196,0.002131,0.041458,-5.000000
154717573876659,1,9.816227,0.402226,0.459687,0.041458,-5.000000
154717574359524,4,0.000000,0.002131,0.002131,0.041395,-5.000000
154717593937909,1,9.797073,0.392649,0.517148,0.041395,-5.000000
154717594351763,4,0.002131,-0.005326,0.001065,0.041308,-5.000000
154717613963222,1,9.797073,0.402226,0.440533,0.041308,-5.000000
154717614376451,4,-0.001065,0.002131,0.001065,0.041274,-5.000000
154717633898118,1,9.797073,0.402226,0.478840,0.041274,-5.000000
154717634194680,4,0.000000,0.006392,0.001065,0.041242,-5.000000
154717654324368,1,9.825804,0.402226,0.497994,0.041242,-5.000000
154717654968378,4,0.002131,-0.003196,0.001065,0.041204,-5.000000
154717674409316,1,9.777920,0.392649,0.430956,0.041204,-5.000000
154717674769264,4,0.002131,-0.006392,0.000000,0.041151,-5.000000
154717694611972,1,9.806650,0.392649,0.526724,0.041151,-5.000000
154717695561191,4,-0.002131,0.008522,0.002131,0.041052,-5.000000
154717714768431,1,9.816227,0.402226,0.507571,0.041052,-5.000000
154717715071295,4,0.000000,0.004261,0.001065,0.041027,-5.000000
154717734582284,1,9.787497,0.450110,0.459687,0.041027,-5.000000
154717734883274,4,0.003196,-0.011718,0.001065,0.041254,-5.000000
154717754533743,1,9.797073,0.402226,0.440533,0.041254,-5.000000
154717754841191,4,0.001065,-0.003196,0.001065,0.041222,-5.000000
154717775345149,1,9.777920,0.421380,0.545878,0.041222,-5.000000
154717775782441,4,0.001065,0.004261,0.001065,0.041293,-5.000000
154717795266451,1,9.787497,0.383072,0.478840,0.041293,-5.000000
154717795562128,4,0.000000,0.000000,0.001065,0.041165,-5.000000
154717815218066,1,9.797073,0.430956,0.488417,0.041165,-5.000000
154717815521660,4,0.000000,-0.002131,0.001065,0.041284,-5.000000
154717835045201,1,9.797073,0.411803,0.517148,0.041284,-5.000000
154717835342701,4,0.001065,-0.002131,0.000000,0.041320,-5.000000
154717855593118,1,9.758766,0.402226,0.430956,0.041320,-5.000000
154717856015618,4,0.000000,0.004261,0.001065,0.041293,-5.000000
154717875575462,1,9.768343,0.392649,0.469264,0.041293,-5.000000
154717875881816,4,0.000000,0.006392,0.001065,0.041217,-5.000000
154717895356035,1,9.758766,0.402226,0.488417,0.041217,-5.000000
154717895832910,4,0.001065,0.002131,0.001065,0.041196,-5.000000
154717916008795,1,9.777920,0.402226,0.497994,0.041196,-5.000000
154717916308483,4,0.002131,0.002131,0.001065,0.041171,-5.000000
154717935688118,1,9.806650,0.450110,0.459687,0.041171,-5.000000
154717936015462,4,0.000000,-0.001065,0.001065,0.041386,-5.000000
154717955726503,1,9.777920,0.402226,0.469264,0.041386,-5.000000
154717956053326,4,0.001065,-0.001065,0.000000,0.041372,-5.000000
154717975764837,1,9.777920,0.411803,0.478840,0.041372,-5.000000
154717976071972,4,-0.001065,0.007457,0.001065,0.041388,-5.000000
154717995696087,1,9.777920,0.430956,0.555455,0.041388,-5.000000
154717995985774,4,0.000000,0.003196,0.001065,0.041501,-5.000000
154718015856451,1,9.797073,0.450110,0.545878,0.041501,-5.000000
154718016154837,4,0.004261,-0.011718,0.001065,0.041701,-5.000000
154718035942493,1,9.787497,0.421380,0.459687,0.041701,-5.000000
154718036236816,4,0.000000,-0.001065,0.000000,0.041767,-5.000000
154718056244160,1,9.739613,0.392649,0.526724,0.041767,-5.000000
154718056598014,4,-0.001065,0.012784,0.001065,0.041673,-5.000000
154718076375201,1,9.768343,0.421380,0.517148,0.041673,-5.000000
154718076731347,4,0.001065,0.001065,0.001065,0.041724,-5.000000
154718096610462,1,9.797073,0.411803,0.440533,0.041724,-5.000000
154718097031295,4,0.003196,-0.005326,0.000000,0.041738,-5.000000
154718118362753,1,9.768343,0.392649,0.469264,0.041738,-5.000000
154718118802284,4,-0.001065,0.005326,0.002131,0.041616,-5.000000
154718136505722,1,9.797073,0.392649,0.488417,0.041616,-5.000000
154718136848274,4,-0.001065,0.008522,0.002131,0.041502,-5.000000
154718156518118,1,9.777920,0.411803,0.430956,0.041502,-5.000000
154718156828951,4,0.002131,-0.004261,0.002131,0.041491,-5.000000
154718176542597,1,9.787497,0.392649,0.383072,0.041491,-5.000000
154718176839316,4,0.001065,-0.005326,0.001065,0.041401,-5.000000
154718196792180,1,9.768343,0.402226,0.478840,0.041401,-5.000000
154718197238014,4,-0.001065,0.006392,0.002131,0.041347,-5.000000
154718216990410,1,9.806650,0.392649,0.478840,0.041347,-5.000000
154718217368743,4,0.001065,0.000000,0.001065,0.041260,-5.000000
154718237233535,1,9.768343,0.402226,0.507571,0.041260,-5.000000
154718237533899,4,0.002131,-0.008522,0.000000,0.041255,-5.000000
154718256860305,1,9.739613,0.411803,0.459687,0.041255,-5.000000
154718257157753,4,0.000000,0.003196,0.001065,0.041285,-5.000000
154718276959212,1,9.777920,0.421380,0.497994,0.041285,-5.000000
154718277247337,4,0.001065,0.001065,0.001065,0.041354,-5.000000
154718296967805,1,9.797073,0.402226,0.450110,0.041354,-5.000000
154718297258795,4,0.003196,-0.007457,0.001065,0.041318,-5.000000
154718317388691,1,9.787497,0.402226,0.440533,0.041318,-5.000000
154718317862024,4,0.001065,-0.002131,0.001065,0.041284,-5.000000
154718337489212,1,9.825804,0.421380,0.507571,0.041284,-5.000000
154718337868170,4,0.002131,0.002131,0.001065,0.041343,-5.000000
154718357659212,1,9.777920,0.402226,0.440533,0.041343,-5.000000
154718358197441,4,0.003196,-0.004261,0.001065,0.041311,-5.000000
154718378039993,1,9.816227,0.430956,0.411803,0.041311,-5.000000
154718378422545,4,0.001065,0.000000,0.000000,0.041439,-5.000000
154718397492284,1,9.787497,0.459687,0.517148,0.041439,-5.000000
154718399572961,4,0.002131,0.007457,0.000000,0.041714,-5.000000
154718418158743,1,9.797073,0.383072,0.507571,0.041714,-5.000000
154718419029993,4,0.002131,0.000000,-0.001065,0.041602,-5.000000
154718437615462,1,9.835381,0.402226,0.497994,0.041602,-5.000000
154718439461191,4,0.004261,-0.007457,-0.003196,0.041627,-5.000000
154718457648222,1,9.797073,0.411803,0.497994,0.041627,-5.000000
154718459693691,4,0.003196,-0.009588,-0.007457,0.041790,-5.000000
154718477538743,1,9.825804,0.402226,0.478840,0.041790,-5.000000
154718479543222,4,0.003196,-0.008522,-0.004261,0.041826,-5.000000
154718497919784,1,9.797073,0.402226,0.383072,0.041826,-5.000000
154718500004420,4,0.008522,-0.015979,0.000000,0.041787,-5.000000
154718518012493,1,9.787497,0.411803,0.383072,0.041787,-5.000000
154718520301295,4,0.005326,-0.013849,0.001065,0.041779,-5.000000
154718538001816,1,9.777920,0.402226,0.469264,0.041779,-5.000000
154718540010566,4,0.000000,0.007457,0.004261,0.041666,-5.000000
154718558520097,1,9.787497,0.383072,0.411803,0.041666,-5.000000
154718562960253,4,-0.002131,0.007457,0.003196,0.041469,-5.000000
154718578202389,1,9.758766,0.421380,0.478840,0.041469,-5.000000
154718578521399,4,-0.004261,0.008522,0.003196,0.041506,-5.000000
154718598348326,1,9.797073,0.411803,0.488417,0.041506,-5.000000
154718598672389,4,-0.004261,0.014914,0.003196,0.041470,-5.000000
154718618379680,1,9.797073,0.354342,0.450110,0.041470,-5.000000
154718620514316,4,0.000000,0.013849,0.001065,0.041182,-5.000000
154718638840566,1,9.777920,0.421380,0.344765,0.041182,-5.000000
154718639197389,4,0.002131,0.037285,-0.001065,0.041295,-5.000000
154718658512024,1,9.806650,0.469264,0.469264,0.041295,-5.000000
154718660622388,4,0.006392,0.071375,0.005326,0.041513,-5.000000
154718678669003,1,9.787497,0.363919,0.612916,0.041513,-5.000000
154718680763222,4,-0.013849,0.062853,0.013849,0.041030,-5.000000
154718698698170,1,9.730036,0.383072,0.565032,0.041030,-5.000000
154718699014993,4,0.003196,0.026632,0.004261,0.040872,-5.000000
154718719035878,1,9.816227,0.421380,0.632069,0.040872,-5.000000
154718719433066,4,0.002131,-0.009588,0.001065,0.040953,-5.000000
154718739306086,1,9.749189,0.421380,0.430956,0.040953,-5.000000
