73492480596621,1,-0.162806,0.201113,9.433155
73492480956778,4,0.000000,0.002131,0.000000
73492500763600,1,-0.153229,0.220267,9.423578
73492501027350,4,0.003196,0.000000,0.000000
73492520909955,1,-0.220267,0.210690,9.461885
73492521192402,4,0.001065,0.001065,0.000000
73492540731413,1,-0.181959,0.210690,9.433155
73492540997715,4,0.000000,0.001065,0.001065
73492560854225,1,-0.181959,0.210690,9.461885
73492561226830,4,0.001065,0.002131,-0.001065
73492580760528,1,-0.191536,0.229843,9.414001
73492581032663,4,0.001065,0.001065,0.000000
73492600793653,1,-0.210690,0.191536,9.452309
73492601063236,4,0.002131,0.002131,0.000000
73492620706778,1,-0.220267,0.248997,9.528923
73492621232090,4,-0.001065,0.002131,-0.001065
73492640865111,1,-0.191536,0.191536,9.414001
73492641328288,4,0.000000,0.001065,0.000000
73492660675111,1,-0.172383,0.172383,9.490616
73492660947663,4,0.000000,-0.001065,-0.001065
73492681266830,1,-0.201113,0.172383,9.500193
73492681532559,4,0.001065,0.000000,0.000000
73492701370059,1,-0.162806,0.210690,9.471462
73492701838965,4,0.001065,0.000000,-0.001065
73492723020163,1,-0.162806,0.239420,9.433155
73492723288132,4,0.001065,0.000000,0.001065
73492740657819,1,-0.181959,0.201113,9.414001
73492741032611,4,0.001065,0.001065,0.000000
73492760614434,1,-0.191536,0.172383,9.433155
73492760883809,4,0.002131,0.002131,0.000000
73492780595996,1,-0.191536,0.181959,9.442732
73492780934225,4,0.002131,0.002131,0.001065
73492800792038,1,-0.181959,0.153229,9.423578
73492801055996,4,0.001065,0.000000,0.001065
73492820557559,1,-0.181959,0.162806,9.452309
73492821263184,4,0.002131,0.002131,0.002131
73492840610736,1,-0.172383,0.191536,9.490616
73492840874955,4,0.000000,0.002131,0.000000
73492860958236,1,-0.201113,0.191536,9.471462
73492861339121,4,0.000000,0.001065,0.001065
73492880583392,1,-0.220267,0.191536,9.490616
73492882188757,4,0.000000,0.002131,-0.001065
73492900644069,1,-0.201113,0.210690,9.442732
73492900924902,4,0.001065,0.002131,-0.001065
73492920618705,1,-0.162806,0.210690,9.461885
73492921080371,4,0.002131,0.001065,0.001065
73492940593600,1,-0.181959,0.191536,9.442732
73492941095684,4,-0.001065,0.001065,0.000000
73492960728444,1,-0.153229,0.191536,9.471462
73492961476309,4,0.000000,0.001065,0.001065
73492980556257,1,-0.191536,0.201113,9.452309
73492981304955,4,0.002131,0.002131,0.000000
73493000808705,1,-0.181959,0.191536,9.461885
73493002436152,4,0.002131,0.001065,0.001065
73493020909955,1,-0.181959,0.229843,9.471462
73493021293913,4,0.001065,0.002131,-0.001065
73493041062194,1,-0.210690,0.191536,9.471462
73493041490163,4,-0.001065,0.000000,0.000000
73493060911777,1,-0.191536,0.162806,9.423578
73493061323757,4,0.000000,0.001065,0.001065
73493080923444,1,-0.191536,0.220267,9.481039
73493081406361,4,0.001065,0.000000,0.001065
73493100758080,1,-0.191536,0.191536,9.509769
73493102436100,4,0.002131,0.001065,0.000000
73493120747559,1,-0.191536,0.143652,9.528923
73493121069382,4,0.001065,0.000000,0.000000
73493140611621,1,-0.191536,0.201113,9.461885
73493141133548,4,0.000000,0.000000,0.000000
73493160514017,1,-0.181959,0.172383,9.442732
73493160831621,4,0.001065,0.001065,0.000000
73493181031309,1,-0.162806,0.181959,9.442732
73493181339017,4,0.002131,0.001065,0.000000
73493200737194,1,-0.134075,0.191536,9.519346
73493201108757,4,0.001065,0.001065,0.001065
73493220439642,1,-0.201113,0.210690,9.481039
73493220744382,4,0.001065,0.001065,0.000000
73493240332767,1,-0.162806,0.191536,9.414001
73493240640736,4,0.002131,0.002131,0.000000
73493260381413,1,-0.162806,0.210690,9.404425
73493260780736,4,0.000000,0.001065,0.000000
73493280280996,1,-0.201113,0.191536,9.452309
73493280680215,4,0.001065,0.002131,0.000000
73493300495684,1,-0.201113,0.248997,9.519346
73493300901257,4,-0.002131,0.001065,0.000000
73493320649642,1,-0.191536,0.172383,9.423578
73493321123861,4,0.001065,0.002131,-0.001065
73493340774589,1,-0.172383,0.210690,9.500193
73493341127037,4,0.001065,0.001065,0.000000
73493360602923,1,-0.143652,0.210690,9.433155
73493360976933,4,0.001065,0.000000,-0.001065
73493380580006,1,-0.162806,0.143652,9.452309
73493381023860,4,-0.001065,0.000000,-0.001065
