82728718354110,1,10.017340,0.306458,0.191536
82728718642391,4,-0.037285,-0.033024,-0.035155
82728737343537,1,9.672575,0.239420,0.325611
82728737617651,4,-0.037285,-0.033024,-0.035155
82728757390151,1,9.567230,-0.067038,0.153229
82728757664839,4,-0.063918,-0.200276,0.030894
82728778059787,1,9.777920,0.181959,-0.191536
82728778445099,4,-0.166186,-0.526257,-0.034090
82728797479735,1,9.471462,-0.220267,-0.248997
82728797847287,4,-0.117183,-0.382442,-0.086289
82728817560151,1,9.232041,-0.172383,-0.411803
82728817847651,4,-0.040481,-0.333438,-0.119313
82728837394057,1,9.394848,0.105345,-0.450110
82728837669266,4,0.038351,-0.345156,-0.093746
82728857646245,1,9.174581,0.354342,-0.622492
82728859852756,4,-0.002131,-0.191753,-0.116117
82728877725828,1,9.394848,0.632069,-0.584185
82728878006766,4,-0.072440,-0.010653,-0.143815
82728897488276,1,9.557653,0.670376,-0.430956
82728897758589,4,-0.118248,0.067114,-0.111856
82728917760828,1,9.528923,0.699107,-0.507571
82728918123849,4,-0.142750,0.074571,-0.062853
82728937870099,1,9.701305,0.593762,-0.574608
82728938327964,4,-0.174709,0.142750,-0.080963
82728957938849,1,9.988609,0.718261,-0.440533
82728958319318,4,-0.180035,0.152337,-0.075636
82728978560256,1,10.208876,0.603339,-0.335188
82728978944058,4,-0.145946,0.208798,-0.010653
82728997992235,1,10.007763,0.507571,-0.335188
82728998310099,4,-0.129966,0.229039,0.008522
82729017977860,1,9.998186,0.325611,-0.335188
82729018383172,4,-0.075636,0.168317,-0.030894
82729038388902,1,10.055647,0.268151,-0.258574
82729038728433,4,-0.028763,0.157664,-0.061787
82729058093485,1,9.931149,0.287304,-0.191536
82729058387964,4,-0.014914,0.190688,-0.077767
82729078474735,1,10.007763,0.392649,0.038307
82729078819110,4,-0.014914,0.169382,-0.084158
82729098317183,1,10.189722,0.651223,0.095768
82729098590568,4,0.008522,0.034090,-0.057526
82729118303277,1,9.940725,0.411803,-0.114922
82729118691402,4,-0.006392,0.009588,-0.021306
82729138316037,1,9.615114,0.268151,-0.239420
82729138599110,4,-0.050069,0.087354,-0.050069
82729158435516,1,9.730036,0.287304,-0.220267
82729158723797,4,-0.074571,0.087354,-0.106530
82729178426402,1,9.959879,0.526724,0.009577
82729178705516,4,-0.053265,0.045808,-0.083093
82729198872131,1,9.959879,0.584185,0.057461
82729199212443,4,-0.061787,0.072440,-0.017045
82729219267027,1,9.959879,0.497994,-0.134075
82729219581870,4,-0.109726,0.131032,0.023437
82729239621037,1,9.902418,0.507571,-0.047884
82729240056245,4,-0.121444,0.138489,0.057526
82729258668224,1,9.883265,0.536301,0.038307
82729258992599,4,-0.107595,0.105464,0.092681
82729279109787,1,9.816227,0.536301,0.009577
82729279424787,4,-0.091616,0.095877,0.092681
82729299015308,1,9.777920,0.421380,0.000000
82729299329787,4,-0.044742,0.062853,0.099073
82729318875724,1,9.710882,0.354342,0.105345
82729319193745,4,0.015979,-0.001065,0.098007
82729339276506,1,9.586384,0.296881,0.067038
82729340339422,4,0.037285,-0.022371,0.089485
82729359501297,1,9.624691,0.191536,0.009577
82729360229995,4,0.019175,-0.013849,0.060722
82729379327808,1,9.883265,0.172383,-0.028730
82729380027912,4,-0.001065,-0.028763,0.009588
82729398967339,1,10.151415,0.373495,0.095768
82729399280568,4,-0.044742,-0.024502,-0.010653
82729419465672,1,10.266336,0.344765,0.067038
82729419766245,4,-0.102269,0.020241,0.007457
82729439324110,1,10.160992,0.306458,0.038307
82729439816193,4,-0.126770,0.060722,0.017045
82729459274683,1,10.170568,0.038307,0.153229
82729459581870,4,-0.140619,0.121444,0.020241
82729479444891,1,10.046070,0.086191,0.201113
82729479761558,4,-0.150207,0.157664,-0.009588
82729499168485,1,9.950302,0.124498,0.134075
82729499470308,4,-0.157664,0.153403,-0.082028
82729519278068,1,9.892841,0.095768,0.038307
82729521247443,4,-0.170448,0.177905,-0.135293
82729539435985,1,9.864111,0.134075,-0.162806
82729539738537,4,-0.150207,0.206668,-0.186427
82729559554526,1,10.189722,0.239420,-0.153229
82729559855829,4,-0.082028,0.263128,-0.202406
82729579617547,1,10.180145,0.421380,-0.153229
82729580056974,4,0.027698,0.360070,-0.077767
82729599369266,1,9.730036,0.497994,0.220267
82729599827756,4,0.080963,0.454882,0.012784
82729619798589,1,9.672575,0.507571,0.775721
82729620619318,4,0.086289,0.466600,0.029828
82729640060985,1,9.519346,0.536301,0.814029
82729640915516,4,0.041547,0.294022,0.045808
82729660307235,1,9.605537,0.517148,0.689530
82729660767547,4,0.007457,0.250345,0.028763
82729679536506,1,9.576807,0.430956,0.555455
82729680001558,4,0.012784,0.220516,0.050069
82729699585204,1,9.423578,0.344765,0.497994
82729701190516,4,0.126770,0.232235,0.041547
82729719780516,1,9.299079,0.440533,0.804452
82729722345412,4,0.216255,0.159795,0.003196
82729740262131,1,9.433155,0.220267,0.603339
82729742858328,4,0.251410,0.260998,-0.076701
82729759696974,1,9.567230,0.296881,0.660800
82729761321558,4,0.317458,0.220516,-0.088420
82729779763120,1,9.586384,0.593762,0.861913
82729781294214,4,0.348352,0.160860,-0.068179
82729799839473,1,9.739613,0.814029,0.948104
82729800964473,4,0.305740,0.133162,-0.067114
82729820167963,1,9.806650,0.938527,0.919373
82729823580723,4,0.196015,0.197080,-0.033024
82729839682807,1,9.892841,0.804452,1.043872
82729841066348,4,0.098007,0.270585,0.000000
82729859913953,1,9.911995,0.746991,1.005565
82729861545515,4,0.055395,0.260998,0.024502
82729879480932,1,9.844957,0.785298,1.043872
82729881064317,4,0.026632,0.301479,0.036220
82729900065203,1,9.854534,0.766145,1.407791
82729900803953,4,0.010653,0.335569,0.071375
82729920382859,1,9.691729,0.622492,1.666364
82729920921713,4,-0.042612,0.263128,0.110791
82729940042234,1,9.624691,0.459687,1.723825
82729940529005,4,-0.127836,0.186427,0.100138
82729960957286,1,9.624691,0.306458,1.206678
82729961470776,4,-0.176839,0.231169,0.095877
82729980146921,1,9.701305,0.287304,1.206678
