149334066415068,4.714142,4.714142
149334076713245,4.714142,4.714142
149334086556631,4.714142,3.437851
149334096455693,4.680092,3.437851
149334106495745,4.680092,4.598796
149334116493818,4.437834,4.598796
149334126769808,4.437834,5.357577
149334136555172,4.279088,5.357577
149334146595745,4.279088,5.371470
149334156588766,4.092083,5.371470
149334166587985,4.092083,5.042451
149334176950068,3.837354,5.042451
149334186634808,3.837354,4.476859
149334196717985,3.556405,4.476859
149334206754026,3.556405,4.490155
149334216870381,3.309788,4.490155
149334226876735,3.309788,4.130538
149334237121266,3.150029,4.130538
149334247060276,3.150029,2.831312
149334257129547,3.019235,2.831312
149334267270849,3.019235,1.638190
149334277402880,2.863192,1.638190
149334287172776,2.863192,0.623989
149334297151735,2.682523,0.623989
149334307096995,2.682523,1.025064
149334317275849,2.554141,1.025064
149334327228349,2.554141,0.453818
149334337004599,2.419382,0.453818
149334347172985,2.419382,0.505538
149334357272880,2.309586,0.505538
149334367261578,2.309586,0.672718
149334377347151,2.228907,0.672718
149334387140537,2.228907,0.731635
149334397391526,2.179614,0.731635
149334407488089,2.179614,0.623372
149334417514860,2.154310,0.623372
149334427489443,2.154310,0.338690
149334437445328,2.132869,0.338690
149334447494495,2.132869,0.960490
149334457490901,2.159102,0.960490
149334467608401,2.159102,1.354525
149334477571578,2.231818,1.354525
149334487579443,2.231818,1.399912
149334497346787,2.324383,1.399912
149334507609026,2.324383,2.090560
149334517629964,2.439713,2.090560
149334527699026,2.439713,1.650718
149334537881995,2.501254,1.650718
149334547726058,2.501254,1.847610
149334557866630,2.594883,1.847610
149334567791266,2.594883,2.119033
149334577854860,2.700901,2.119033
149334587877412,2.700901,1.896149
149334597844443,2.770777,1.896149
149334607914547,2.770777,2.135654
149334617653870,2.828616,2.135654
149334627975016,2.828616,2.854025
149334637785849,2.901095,2.854025
149334648222307,2.901095,2.935673
149334658265693,2.952700,2.935673
149334668188089,2.952700,2.842540
149334678165328,2.989886,2.842540
149334688363193,2.989886,3.015777
149334698535485,3.012442,3.015777
149334708460745,3.012442,2.594880
149334718592047,2.947370,2.594880
149334728373401,2.947370,2.910838
149334738703766,2.881404,2.910838
149334748487255,2.881404,3.205216
149334758384078,2.842818,3.205216
149334768441422,2.842818,2.825731
149334778559495,2.753053,2.825731
149334788602568,2.753053,2.574001
149334798624130,2.652188,2.574001
149334808548557,2.652188,2.677553
149334818767620,2.574031,2.677553
149334829797307,2.574031,2.437853
149334838797516,2.480114,2.437853
149334848633297,2.480114,2.220096
149334858638037,2.388882,2.220096
149334868671422,2.388882,2.691649
149334878675224,2.290158,2.691649
149334888695849,2.290158,1.807551
149334898824287,2.164382,1.807551
149334908756318,2.164382,1.566291
149334918783453,2.071981,1.566291
149334928837724,2.071981,2.281715
149334938747360,2.036163,2.281715
149334948562151,2.036163,2.164218
149334958599755,2.002276,2.164218
149334968687776,2.002276,1.061947
149334978982984,1.949350,1.061947
149334989128609,1.949350,1.885144
149334999045432,1.937996,1.885144
149335009035120,1.937996,1.849417
149335019133297,1.932403,1.849417
149335029124339,1.932403,2.009554
149335039146578,1.936260,2.009554
149335049184807,1.936260,2.281715
149335059318453,1.945345,2.281715
149335069332828,1.945345,2.924158
149335079271787,1.982716,2.924158
149335089278245,1.982716,2.025333
149335099589443,1.955394,2.025333
149335109306578,1.955394,1.246596
149335119335849,1.889039,1.246596
149335129367255,1.889039,1.754559
149335139180849,1.852396,1.754559
149335149424339,1.852396,2.636382
149335159454339,1.882191,2.636382
149335169469026,1.882191,2.421093
149335179576422,1.892801,2.421093
149335189526943,1.892801,1.146909
149335199713141,1.833322,1.146909
149335209717203,1.833322,0.870689
149335219677255,1.785190,0.870689
149335229642203,1.785190,1.011989
149335239661526,1.711766,1.011989
149335249699078,1.711766,0.335386
149335259788245,1.575258,0.335386
149335269961109,1.575258,0.454268
149335279747359,1.496062,0.454268
149335290126005,1.496062,1.135546
149335299883766,1.518903,1.135546
149335309844234,1.518903,1.548158
149335319877255,1.560942,1.548158
149335329897828,1.560942,1.484299
149335339948036,1.574567,1.484299
149335349980745,1.574567,1.598793
149335360104078,1.571103,1.598793
149335370066682,1.571103,1.389053
149335380777307,1.546417,1.389053
149335393120953,1.546417,1.340008
149335400142411,1.522622,1.340008
149335410145276,1.522622,1.842212
149335420241109,1.531609,1.842212
149335430219234,1.531609,2.119033
149335440245380,1.544741,2.119033
149335450368192,1.544741,2.172631
149335460343609,1.563316,2.172631
149335470318244,1.563316,1.865836
149335480558973,1.577270,1.865836
149335490620692,1.577270,1.365281
149335500530692,1.559722,1.365281
149335510465431,1.559722,1.711516
149335520515848,1.558041,1.711516
149335530530536,1.558041,1.486383
149335540626525,1.549793,1.486383
149335550572254,1.549793,1.603863
149335560596942,1.564077,1.603863
149335570607202,1.564077,1.924233
149335580947254,1.566744,1.924233
149335591246161,1.566744,2.299574
149335600751213,1.565491,2.299574
149335610720119,1.565491,1.501584
149335621518556,1.516536,1.501584
149335631017775,1.516536,0.000000
149335640598452,1.429646,0.000000
149335650796681,1.429646,1.522266
149335661018036,1.444933,1.522266
149335670898556,1.444933,2.918435
149335680896004,1.507082,2.918435
149335690882827,1.507082,3.133299
149335701009494,1.545240,3.133299
149335711115119,1.545240,3.229218
149335721006733,1.576100,3.229218
149335731058400,1.576100,2.518718
149335741687619,1.563272,2.518718
149335751563452,1.563272,1.246596
149335761502358,1.511820,1.246596
149335771266265,1.511820,0.336700
149335781206421,1.409647,0.336700
149335791399963,1.409647,0.977845
149335801534129,1.355054,0.977845
149335811335744,1.355054,1.610301
149335821288036,1.384997,1.610301
149335832449858,1.384997,3.039399
149335841355900,1.479354,3.039399
149335851326733,1.479354,2.093874
149335861419233,1.497283,2.093874
149335871408348,1.497283,1.867679
149335881465536,1.522777,1.867679
149335891225744,1.522777,1.548158
149335901387150,1.530977,1.548158
149335911807046,1.530977,1.266912
149335922604285,1.496859,1.266912
149335931624077,1.496859,-1.460164
149335941376265,1.346831,-1.460164
149335951262046,1.346831,-1.972992
149335961292775,1.246667,-1.972992
149335971354494,1.246667,0.725931
149335981748765,1.338058,0.725931
149335992209598,1.338058,2.294977
149336001859077,1.445375,2.294977
149336012049181,1.445375,3.237634
149336022134338,1.483259,3.237634
149336031946838,1.483259,2.696924
149336042055171,1.431896,2.696924
149336052212983,1.431896,1.380354
149336062766056,1.366871,1.380354
149336072170067,1.366871,0.289956
149336082165848,1.376020,0.289956
149336091984754,1.376020,1.584854
149336102164129,1.511699,1.584854
149336112107306,1.511699,1.497225
149336122085431,1.581439,1.497225
149336132105692,1.581439,0.505538
149336141891629,1.546019,0.505538
149336152590848,1.546019,0.508529
149336164280327,1.499337,0.508529
149336172474025,1.499337,0.688894
149336182321108,1.489152,0.688894
149336192281629,1.489152,0.918491
149336202317723,1.532508,0.918491
149336212625900,1.532508,1.657798
149336222477410,1.607742,1.657798
149336232902827,1.607742,2.098016
149336242562775,1.649725,2.098016
149336252743973,1.649725,0.971022
149336262598660,1.658776,0.971022
149336272491942,1.658776,1.151519
149336282462046,1.784297,1.151519
149336292494598,1.784297,2.335039
149336302604858,2.006887,2.335039
149336312557931,2.006887,2.859712
149336322610692,2.155092,2.859712
149336332640692,2.155092,4.054827
149336342492775,2.261608,4.054827
149336352935587,2.261608,4.003626
149336362892723,2.329782,4.003626
149336372785744,2.329782,4.034470
149336383015535,2.437186,4.034470
149336392736160,2.437186,4.551811
149336404243191,2.605693,4.551811
149336412910223,2.605693,4.814131
149336422878296,2.740968,4.814131
149336432894598,2.740968,3.600886
149336442973869,2.754832,3.600886
149336452886525,2.754832,2.154666
149336463000848,2.700437,2.154666
149336472955900,2.700437,1.630156
149336482975327,2.613335,1.630156
149336492983608,2.613335,1.888798
149336503137514,2.525667,1.888798
149336513191004,2.525667,2.264131
149336523291577,2.465845,2.264131
149336533113348,2.465845,2.700110
149336543206473,2.438296,2.700110
149336553265171,2.438296,3.198173
149336563529962,2.442115,3.198173
149336573669077,2.442115,3.059545
149336583272879,2.501606,3.059545
149336593288869,2.501606,3.421519
149336603368764,2.700251,3.421519
149336613333087,2.700251,5.880516
149336623408504,3.006839,5.880516
149336633335379,3.006839,5.256837
149336643195275,3.166380,5.256837
149336653457462,3.166380,3.828617
149336663605014,3.214877,3.828617
149336673478556,3.214877,2.826442
149336683494650,3.231208,2.826442
149336693510483,3.231208,0.962388
149336703398764,3.220485,0.962388
149336713565743,3.220485,-1.793645
149336723630118,3.193845,-1.793645
149336733767358,3.193845,0.328653
149336743794389,3.139446,0.328653
149336753805223,3.139446,-0.980799
149336763878139,3.016118,-0.980799
149336773892358,3.016118,0.058109
149336783969233,3.133834,0.058109
149336793802098,3.133834,0.405525
149336803840431,3.523990,0.405525
149336813843504,3.523990,2.206947
149336823960275,4.216462,2.206947
149336834180223,4.216462,4.139189
149336844018816,5.093063,4.139189
149336853969806,5.093063,4.724015
149336864048452,5.980520,4.724015
149336874125170,5.980520,6.144157
149336884179702,7.012436,6.144157
149336893933087,7.012436,8.067364
149336904195014,8.342994,8.067364
149336914276212,8.342994,10.550728
149336924435743,10.000267,10.550728
149336934367827,10.000267,10.713123
149336944027514,11.763814,10.713123
149336954272254,11.763814,11.485417
149336963839337,13.629318,11.485417
149336975275744,13.629318,12.837012
149336984491004,15.679323,12.837012
149336994544806,15.679323,17.143306
149337004121525,17.870860,17.143306
149337014402931,17.870860,19.716442
149337024235431,20.272429,19.716442
149337034532150,20.272429,19.399313
149337044441733,22.691615,19.399313
149337054453295,22.691615,22.241544
149337064540639,25.340296,22.241544
149337074534597,25.340296,24.540149
149337084545275,28.151500,24.540149
149337094854390,28.151500,32.440176
149337105269181,31.525149,32.440176
149337114752515,31.525149,35.998246
149337124712827,34.774861,35.998246
149337134707359,34.774861,38.100671
149337144471368,37.996739,38.100671
149337154741942,37.996739,38.092287
149337164770015,40.945245,38.092287
149337174789442,40.945245,40.694009
149337185244442,43.552862,40.694009
149337195142931,43.552862,43.342848
149337205103973,45.757960,43.342848
149337215100640,45.757960,45.945150
149337225156890,47.754496,45.945150
149337235146109,47.754496,49.959384
149337245313348,49.781532,49.959384
149337255221577,49.781532,50.375093
149337265761838,51.626531,50.375093
149337275574963,51.626531,50.923246
149337285503713,53.085247,50.923246
149337295404702,53.085247,50.995387
149337305509911,54.210421,50.995387
149337315492254,54.210421,53.194868
149337325535327,55.093230,53.194868
149337335504181,55.093230,57.216535
149337345558088,56.014433,57.216535
149337355626681,56.014433,60.306139
149337365740536,57.036513,60.306139
149337375775588,57.036513,62.879977
149337386009598,58.257178,62.879977
149337395764390,58.257178,59.404859
149337405769181,59.309084,59.404859
149337415729077,59.309084,57.250952
149337426644598,60.146708,57.250952
149337435968661,60.146708,58.000770
149337446199338,60.790043,58.000770
149337455493452,60.790043,61.852731
149337465601108,61.540686,61.852731
149337475530015,61.540686,62.318215
149337485630015,62.272906,62.318215
149337495858244,62.272906,61.591055
149337505871317,62.918383,61.591055
149337515705067,62.918383,59.783788
149337525805796,63.494497,59.783788
149337535655067,63.494497,68.607751
149337545432098,64.967856,68.607751
149337555810848,64.967856,69.126785
149337565753713,66.808999,69.126785
149337575795744,66.808999,69.410739
149337586194494,68.220354,69.410739
149337595936733,68.220354,69.902312
149337606140015,69.124442,69.902312
149337615935744,69.124442,64.315998
149337625994650,69.551759,64.315998
149337635924494,69.551759,69.290961
149337645742827,70.388384,69.290961
149337655991577,70.388384,70.495655
149337666572410,71.721128,70.495655
149337676512306,71.721128,67.614519
149337686595431,73.066944,67.614519
149337696142306,73.066944,68.315940
149337706235588,74.369103,68.315940
149337716296160,74.369103,70.599978
149337726223817,75.615514,70.599978
149337736220900,75.615514,76.756412
149337746732775,77.371948,76.756412
149337756622410,77.371948,74.905505
149337766690379,79.202055,74.905505
149337776668765,79.202055,74.999041
149337786733660,80.835174,74.999041
149337796769285,80.835174,82.250650
149337806879390,82.426884,82.250650
149337816945275,82.426884,93.354408
149337826795640,84.065746,93.354408
149337836840483,84.065746,98.138793
149337846892671,85.757598,98.138793
149337856888556,85.757598,92.554032
149337866923035,87.283274,92.554032
149337876936056,87.283274,82.303948
149337886987462,88.746890,82.303948
149337897002879,88.746890,83.600038
149337907400275,90.575122,83.600038
149337916711733,90.575122,91.366638
149337926736890,92.095852,91.366638
149337936872723,92.095852,94.172081
149337946585952,93.455351,94.172081
149337956338400,93.455351,97.342751
149337966377879,95.213952,97.342751
149337976385275,95.213952,99.319062
149337987379233,97.532033,99.319062
149337997284598,97.532033,103.455842
149338007722514,99.944441,103.455842
149338017597410,99.944441,102.850692
149338027445119,101.945847,102.850692
149338037378869,101.945847,112.158585
149338047436108,104.077018,112.158585
149338057550535,104.077018,108.107963
149338067656108,105.771107,108.107963
149338077158452,105.771107,110.158307
149338087246837,107.468366,110.158307
149338097183660,107.468366,115.498358
149338107307671,109.378576,115.498358
149338118842046,109.378576,120.023163
149338127511525,111.227599,120.023163
149338137394337,111.227599,122.490423
149338147297567,112.722345,122.490423
149338157500431,112.722345,120.517681
149338167550639,113.888375,120.517681
149338177485639,113.888375,121.207205
149338187786369,115.076851,121.207205
149338197786889,115.076851,119.547650
149338207845744,116.079699,119.547650
149338217843035,116.079699,118.782687
149338227899910,116.824179,118.782687
149338237892358,116.824179,118.705953
149338247954389,117.488070,118.705953
149338257947306,117.488070,104.734406
149338268093452,117.991295,104.734406
149338278048244,117.991295,118.733563
149338288079025,119.146715,118.733563
149338298061629,119.146715,125.903216
149338308093921,119.966175,125.903216
149338318130223,119.966175,129.724862
149338328138973,120.693547,129.724862
149338338196108,120.693547,126.064387
149338348310119,121.344557,126.064387
149338358708296,121.344557,122.576744
149338368294702,121.819861,122.576744
149338378287358,121.819861,121.677506
149338388334337,122.241522,121.677506
149338398380483,122.241522,122.327901
149338408365691,122.733680,122.327901
149338418345952,122.733680,124.910487
149338428538400,123.453113,124.910487
149338438491316,123.453113,127.724219
149338448741368,124.323864,127.724219
149338458146785,124.323864,123.659592
149338468255691,125.190226,123.659592
149338478266108,125.190226,125.482707
149338488316368,126.547208,125.482707
149338498327827,126.547208,130.009776
149338508890431,128.330873,130.009776
149338518569389,128.330873,135.870919
149338528611577,130.490645,135.870919
149338538587306,130.490645,139.295665
149338548765900,132.831124,139.295665
149338558760535,132.831124,132.183143
149338569196368,134.861225,132.183143
149338579000952,134.861225,125.594689
149338588877201,136.671162,125.594689
149338598868086,136.671162,131.658679
149338608576836,138.617155,131.658679
149338618569650,138.617155,139.619925
149338628705015,140.601237,139.619925
149338638754181,140.601237,150.342195
149338648631785,143.034075,150.342195
149338658855744,143.034075,150.403048
149338668952410,145.666028,150.403048
149338678718088,145.666028,141.038090
149338688801577,148.018530,141.038090
149338698821421,148.018530,139.540560
149338708901577,150.386009,139.540560
149338718812046,150.386009,145.984489
149338728903765,152.843981,145.984489
149338738870015,152.843981,153.767317
149338749129129,155.282601,153.767317
149338759132931,155.282601,158.117247
149338769194024,157.662842,158.117247
149338779207514,157.662842,153.332038
149338789297358,159.707751,153.332038
149338799287254,159.707751,154.319377
149338809662827,161.978437,154.319377
149338819527983,161.978437,159.193210
149338829743347,164.578944,159.193210
149338839213920,164.578944,166.185703
149338849217410,166.813809,166.185703
149338859236681,166.813809,168.505176
149338869351681,168.695143,168.505176
149338879287826,168.695143,168.634986
149338889330274,170.149480,168.634986
149338899246316,170.149480,170.768192
149338910145274,171.383756,170.768192
149338919704181,171.383756,170.884113
149338929470587,172.358333,170.884113
149338939494285,172.358333,170.675459
149338949256525,173.492612,170.675459
149338959341316,173.492612,172.479320
149338969260378,174.622753,172.479320
149338979155431,174.622753,175.881810
149338990061108,175.487785,175.881810
149339000295639,175.487785,177.324573
149339009700170,176.039689,177.324573
149339019710743,176.039689,176.315199
149339029832618,176.310289,176.315199
149339039811733,176.310289,174.283785
149339049844337,176.284389,174.283785
149339059817253,176.284389,175.035141
149339069912253,176.180035,175.035141
149339079865951,176.180035,177.448905
149339090055795,176.217782,177.448905
149339100130118,176.217782,178.695353
149339110071785,176.451920,178.695353
149339120083191,176.451920,177.256675
149339130126889,176.656127,177.256675
149339140140899,176.656127,177.262844
149339151562879,176.785900,177.262844
149339160452722,176.785900,178.366533
149339170550587,176.892457,178.366533
149339180507670,176.892457,179.012240
149339190553972,177.052961,179.012240
149339200838451,177.052961,179.657258
149339210356524,177.339339,179.657258
149339220338712,177.339339,178.729536
149339230388555,177.595860,178.729536
149339240342670,177.595860,179.074088
149339250381316,177.935247,179.074088
149339260430951,177.935247,178.981013
149339270442670,178.299289,178.981013
149339280439024,178.299289,179.671661
149339290448608,178.620798,179.671661
149339300533816,178.620798,178.822122
149339310403555,178.781286,178.822122
149339320565691,178.781286,174.926555
149339330585691,178.699725,174.926555
149339340615743,178.699725,174.377886
149339351130899,178.562260,174.377886
149339361018660,178.562260,175.665321
149339370710014,178.356107,175.665321
149339380720118,178.356107,177.952765
149339390807722,178.147150,177.952765
149339400580535,178.147150,-178.835182
149339410817514,160.104268,-178.835182
149339420887201,160.104268,-179.730248
149339431160951,143.020532,-179.730248
149339441240378,143.020532,179.172084
149339450944076,144.832698,179.172084
149339461060899,144.832698,178.842110
149339471048035,146.565809,178.842110
149339480978972,146.565809,179.552386
149339491014233,148.257975,179.552386
149339501030691,148.257975,-179.773087
149339511415066,131.934496,-179.773087
149339521437774,131.934496,-178.927593
149339532870847,116.503362,-178.927593
149339541550014,116.503362,-178.946276
149339551377097,101.812435,-178.946276
149339561360326,101.812435,179.724011
149339571346055,105.704540,179.724011
149339581353399,105.704540,179.105699
149339591457774,109.310458,179.105699
149339601493087,109.310458,179.607569
149339611523920,112.767137,179.607569
149339621470639,112.767137,-179.888638
149339631491055,98.115823,-179.888638
149339641504285,98.115823,-179.888962
149339651667774,84.242493,-179.888962
149339661524180,84.242493,179.943662
149339671269857,89.107115,179.943662
149339681533764,89.107115,179.323310
149339691546785,93.749610,179.323310
149339701633191,93.749610,179.211317
149339711475483,98.186786,179.211317
149339721658191,98.186786,179.275481
149339731678555,102.415771,179.275481
149339741788607,102.415771,-179.554993
149339752031368,88.547365,-179.554993
149339764806733,88.547365,-179.724011
149339772009493,75.407186,-179.724011
149339781928659,75.407186,179.945014
149339791972878,80.896849,179.945014
149339801954128,80.896849,179.834724
149339811991889,86.046883,179.834724
149339822003243,86.046883,179.724277
149339832157097,90.879252,179.724277
149339842141107,90.879252,-179.777493
149339852124649,77.448303,-179.777493
149339862151316,77.448303,-179.322643
149339872513764,64.677145,-179.322643
149339882548243,64.677145,-178.881084
149339892237097,52.552985,-178.881084
149339902059597,52.552985,-178.863328
149339912343451,41.026473,-178.863328
149339922289441,41.026473,-179.029945
149339932332253,30.056105,-179.029945
149339942383764,30.056105,-178.921218
149339952381264,19.595614,-178.921218
149339962189337,19.595614,-179.205065
149339972244389,9.578412,-179.205065
149339982510014,9.578412,-178.755865
